Source,Target,Weight
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915277612465.jpg,Parked,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915277612465.jpg,Two-Way,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915277612465.jpg,Making a Right Turn,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915277612465.jpg,Turning right,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915277612465.jpg,Good,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915277612465.jpg,Clear,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915277612465.jpg,3,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915279362465.jpg,Industrial,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915279362465.jpg,Daytime,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915279362465.jpg,Sunny,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915279362465.jpg,Dry,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915279362465.jpg,2,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915279362465.jpg,Visible,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915279362465.jpg,Street Parking,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915279362465.jpg,None,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915279362465.jpg,Not Visible,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915279362465.jpg,Multiple,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915279362465.jpg,False,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915279362465.jpg,Sedan,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915279362465.jpg,SUV,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915279362465.jpg,Pickup Truck,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915279362465.jpg,Parked,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915279362465.jpg,Two-Way,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915279362465.jpg,Making a Right Turn,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915279362465.jpg,Turning right,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915279362465.jpg,Good,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915279362465.jpg,Clear,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915279362465.jpg,3,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915283512465.jpg,Industrial,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915283512465.jpg,Daytime,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915283512465.jpg,Sunny,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915283512465.jpg,Dry,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915283512465.jpg,2,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915283512465.jpg,Visible,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915283512465.jpg,Street Parking,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915283512465.jpg,None,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915283512465.jpg,Not Visible,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915283512465.jpg,Multiple,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915283512465.jpg,False,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915283512465.jpg,Sedan,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915283512465.jpg,SUV,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915283512465.jpg,Pickup Truck,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915283512465.jpg,Parked,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915283512465.jpg,Two-Way,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915283512465.jpg,Forward,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915283512465.jpg,Moving,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915283512465.jpg,Good,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915283512465.jpg,Clear,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915283512465.jpg,2,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915293762465.jpg,Industrial,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915293762465.jpg,Daytime,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915293762465.jpg,Sunny,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915293762465.jpg,Dry,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915293762465.jpg,2,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915293762465.jpg,Visible,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915293762465.jpg,Street Parking,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915293762465.jpg,None,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915293762465.jpg,Not Visible,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915293762465.jpg,Multiple,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915293762465.jpg,True,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915293762465.jpg,Sedan,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915293762465.jpg,SUV,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915293762465.jpg,Pickup Truck,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915293762465.jpg,Parked,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915293762465.jpg,In Motion,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915293762465.jpg,Two-Way,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915293762465.jpg,Forward,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915293762465.jpg,Moving,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915293762465.jpg,Good,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915293762465.jpg,Clear,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915293762465.jpg,3,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915296512465.jpg,Industrial,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915296512465.jpg,Daytime,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915296512465.jpg,Sunny,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915296512465.jpg,Dry,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915296512465.jpg,2,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915296512465.jpg,Visible,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915296512465.jpg,Street Parking,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915296512465.jpg,Pedestrian Crossing,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915296512465.jpg,Multiple,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915296512465.jpg,True,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915296512465.jpg,SUV,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915296512465.jpg,Truck,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915296512465.jpg,Sedan,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915296512465.jpg,Parked,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915296512465.jpg,In Motion,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915296512465.jpg,None,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915296512465.jpg,Two-Way,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915296512465.jpg,Forward,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915296512465.jpg,Moving,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915296512465.jpg,Good,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915296512465.jpg,Clear,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915296512465.jpg,3,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915297762465.jpg,Industrial,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915297762465.jpg,Daytime,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915297762465.jpg,Sunny,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915297762465.jpg,Dry,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915297762465.jpg,2,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915297762465.jpg,Visible,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915297762465.jpg,Street Parking,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915297762465.jpg,Pedestrian Crossing,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915297762465.jpg,Multiple,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915297762465.jpg,True,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915297762465.jpg,SUV,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915297762465.jpg,Truck,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915297762465.jpg,Sedan,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915297762465.jpg,Parked,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915297762465.jpg,In Motion,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915297762465.jpg,None,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915297762465.jpg,Two-Way,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915297762465.jpg,Forward,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915297762465.jpg,Moving,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915297762465.jpg,Good,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915297762465.jpg,Clear,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915297762465.jpg,3,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915319662465.jpg,Industrial,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915319662465.jpg,Daytime,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915319662465.jpg,Sunny,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915319662465.jpg,Dry,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915319662465.jpg,None,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915319662465.jpg,Not Visible,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915319662465.jpg,Directional Sign,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915319662465.jpg,Visible,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915319662465.jpg,Few,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915319662465.jpg,False,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915319662465.jpg,Pickup Truck,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915319662465.jpg,Parked,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915319662465.jpg,One-Way,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915319662465.jpg,Forward,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915319662465.jpg,Moving,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915319662465.jpg,Good,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915319662465.jpg,Clear,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915319662465.jpg,2,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915320362465.jpg,Industrial,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915320362465.jpg,Daytime,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915320362465.jpg,Sunny,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915320362465.jpg,Dry,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915320362465.jpg,None,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915320362465.jpg,Not Visible,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915320362465.jpg,Directional Sign,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915320362465.jpg,Visible,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915320362465.jpg,Few,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915320362465.jpg,False,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915320362465.jpg,Pickup Truck,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915320362465.jpg,Parked,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915320362465.jpg,One-Way,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915320362465.jpg,Forward,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915320362465.jpg,Moving,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915320362465.jpg,Good,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915320362465.jpg,Clear,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915320362465.jpg,2,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915321162465.jpg,Industrial,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915321162465.jpg,Daytime,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915321162465.jpg,Sunny,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915321162465.jpg,Dry,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915321162465.jpg,None,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915321162465.jpg,Not Visible,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915321162465.jpg,Directional Sign,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915321162465.jpg,Visible,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915321162465.jpg,Few,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915321162465.jpg,False,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915321162465.jpg,Pickup Truck,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915321162465.jpg,Parked,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915321162465.jpg,One-Way,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915321162465.jpg,Forward,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915321162465.jpg,Moving,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915321162465.jpg,Good,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915321162465.jpg,Clear,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915321162465.jpg,2,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915322762465.jpg,Industrial,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915322762465.jpg,Daytime,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915322762465.jpg,Sunny,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915322762465.jpg,Dry,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915322762465.jpg,None,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915322762465.jpg,Not Visible,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915322762465.jpg,Directional Sign,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915322762465.jpg,Visible,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915322762465.jpg,Few,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915322762465.jpg,False,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915322762465.jpg,Pickup Truck,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915322762465.jpg,Sedan,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915322762465.jpg,Parked,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915322762465.jpg,One-Way,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915322762465.jpg,Forward,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915322762465.jpg,Moving,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915322762465.jpg,Good,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915322762465.jpg,Clear,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915322762465.jpg,2,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915324662465.jpg,Commercial,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915324662465.jpg,Daytime,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915324662465.jpg,Sunny,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915324662465.jpg,Dry,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915324662465.jpg,2,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915324662465.jpg,Visible,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915324662465.jpg,None,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915324662465.jpg,Direction Sign,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915324662465.jpg,Truck Route,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915324662465.jpg,Few,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915324662465.jpg,False,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915324662465.jpg,Sedan,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915324662465.jpg,SUV,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915324662465.jpg,Parked,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915324662465.jpg,Two-Way,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915324662465.jpg,Making a Right Turn,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915324662465.jpg,Turning,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915324662465.jpg,Good,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915324662465.jpg,Clear,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915324662465.jpg,2,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915326662465.jpg,Commercial,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915326662465.jpg,Daytime,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915326662465.jpg,Sunny,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915326662465.jpg,Dry,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915326662465.jpg,1,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915326662465.jpg,Not Clearly Visible,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915326662465.jpg,None,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915326662465.jpg,Direction Sign,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915326662465.jpg,Visible,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915326662465.jpg,Few,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915326662465.jpg,False,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915326662465.jpg,SUV,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915326662465.jpg,Sedan,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915326662465.jpg,Parked,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915326662465.jpg,One-Way,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915326662465.jpg,Making a Right Turn,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915326662465.jpg,Turning,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915326662465.jpg,Good,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915326662465.jpg,Clear,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915326662465.jpg,2,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915327662465.jpg,Commercial,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915327662465.jpg,Daytime,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915327662465.jpg,Sunny,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915327662465.jpg,Dry,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915327662465.jpg,1,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915327662465.jpg,Not Clearly Visible,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915327662465.jpg,None,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915327662465.jpg,No Parking Sign,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915327662465.jpg,Visible,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915327662465.jpg,Few,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915327662465.jpg,False,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915327662465.jpg,SUV,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915327662465.jpg,Sedan,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915327662465.jpg,Parked,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915327662465.jpg,One-Way,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915327662465.jpg,Forward,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915327662465.jpg,Moving,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915327662465.jpg,Good,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915327662465.jpg,Clear,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915327662465.jpg,2,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915330912465.jpg,Commercial,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915330912465.jpg,Daytime,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915330912465.jpg,Sunny,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915330912465.jpg,Dry,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915330912465.jpg,2,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915330912465.jpg,Visible,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915330912465.jpg,None,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915330912465.jpg,Not Applicable,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915330912465.jpg,Few,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915330912465.jpg,False,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915330912465.jpg,SUV,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915330912465.jpg,Sedan,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915330912465.jpg,Parked,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915330912465.jpg,One-Way,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915330912465.jpg,Forward,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915330912465.jpg,Moving,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915330912465.jpg,Good,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915330912465.jpg,Clear,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915330912465.jpg,2,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915333362465.jpg,Commercial,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915333362465.jpg,Daytime,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915333362465.jpg,Sunny,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915333362465.jpg,Dry,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915333362465.jpg,2,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915333362465.jpg,Visible,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915333362465.jpg,None,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915333362465.jpg,Not Applicable,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915333362465.jpg,Few,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915333362465.jpg,False,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915333362465.jpg,SUV,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915333362465.jpg,Sedan,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915333362465.jpg,Parked,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915333362465.jpg,One-Way,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915333362465.jpg,Forward,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915333362465.jpg,Moving,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915333362465.jpg,Good,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915333362465.jpg,Clear,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915333362465.jpg,2,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915334362465.jpg,Commercial,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915334362465.jpg,Daytime,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915334362465.jpg,Sunny,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915334362465.jpg,Dry,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915334362465.jpg,2,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915334362465.jpg,Visible,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915334362465.jpg,None,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915334362465.jpg,Not Applicable,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915334362465.jpg,Few,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915334362465.jpg,False,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915334362465.jpg,SUV,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915334362465.jpg,Sedan,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915334362465.jpg,Van,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915334362465.jpg,Parked,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915334362465.jpg,One-Way,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915334362465.jpg,Forward,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915334362465.jpg,Moving,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915334362465.jpg,Good,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915334362465.jpg,Clear,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915334362465.jpg,2,1
n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915335412465.jpg,Commercial,1
